Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
T11279,4964,3917.52,Online Purchase,7,Mobile,Boston,1,11,11,Credit Card,0
T11280,4185,1017.25,POS Payment,20,Desktop,Seattle,1,28,4,Credit Card,1
T11281,3509,4826.04,Online Purchase,22,Tablet,Los Angeles,3,77,11,UPI,0
T11282,1920,34.17,ATM Withdrawal,21,Tablet,San Francisco,2,116,8,Net Banking,0
T11283,4214,2851,Bill Payment,12,Tablet,Houston,2,86,11,UPI,0
T11284,3437,446.54,POS Payment,6,Desktop,Los Angeles,0,50,12,UPI,0
T11285,1631,2040.96,Bill Payment,9,Tablet,New York,1,58,10,,0
T11286,1681,3176.49,Bill Payment,22,Mobile,San Francisco,4,71,1,UPI,0
T11287,3204,3449.54,Online Purchase,10,Tablet,Miami,1,45,9,UPI,0
T11288,3382,3928.92,Online Purchase,7,Mobile,Miami,3,30,12,Debit Card,1
T11289,4932,2968.67,POS Payment,15,Desktop,Houston,0,39,2,Net Banking,0
T11290,3307,1260.34,Bank Transfer,6,Tablet,Seattle,0,58,10,UPI,0
T11291,3129,4446.82,Bank Transfer,8,Desktop,San Francisco,0,1,8,Debit Card,0
T11292,1753,,Bill Payment,14,Desktop,Los Angeles,3,103,13,Credit Card,0
T11293,2464,804.46,Bank Transfer,7,Desktop,Seattle,2,30,13,UPI,0
T11294,4243,4133.42,ATM Withdrawal,0,Mobile,,4,11,12,Net Banking,0
T11295,4302,4863.36,Online Purchase,,Tablet,New York,3,46,3,Credit Card,0
T11296,1719,3187.91,Bill Payment,1,Mobile,Chicago,0,87,7,Credit Card,0
T11297,1074,,Online Purchase,,Tablet,Chicago,4,21,6,Net Banking,0
T11298,2293,3034.94,Bank Transfer,15,,Boston,1,20,13,UPI,0
T11299,2922,1715.96,ATM Withdrawal,8,Tablet,Miami,1,112,4,Net Banking,0
T11300,3673,3381.35,ATM Withdrawal,18,Desktop,Los Angeles,0,33,13,UPI,0
T11301,1061,2726.28,POS Payment,11,Tablet,,4,4,5,Net Banking,0
T11302,1873,4647.81,Bill Payment,2,Mobile,Los Angeles,2,94,12,Debit Card,0
T11303,1319,3091.45,ATM Withdrawal,,Mobile,Seattle,3,54,14,Credit Card,0
T11304,3149,1073.84,Bill Payment,17,Tablet,San Francisco,0,40,11,Debit Card,0
T11305,2452,3626.92,Bill Payment,16,Tablet,Boston,2,29,3,Credit Card,0
T11306,1873,,Bill Payment,4,Mobile,Seattle,1,103,12,UPI,0
T11307,2745,1365.59,Online Purchase,16,Desktop,Chicago,4,31,2,UPI,0
T11308,4001,1961.92,Bill Payment,5,Mobile,Seattle,1,75,11,Net Banking,0
T11309,3302,64.92,Bank Transfer,0,Desktop,Los Angeles,1,94,9,Net Banking,0
T11310,2555,4845.86,ATM Withdrawal,9,Mobile,Los Angeles,1,95,13,,0
T11311,3617,2663.99,Online Purchase,5,Tablet,Boston,2,104,3,Net Banking,0
T11312,1111,3868.6,ATM Withdrawal,19,Tablet,Chicago,3,80,7,UPI,0
T11313,4032,1292.97,Bank Transfer,9,Tablet,Los Angeles,3,25,12,Credit Card,0
T11314,4384,49997.8,Online Purchase,5,Desktop,Miami,0,55,1,Credit Card,0
T11315,4045,,POS Payment,17,Desktop,Chicago,1,27,12,Debit Card,0
T11316,1460,2123.6,Bank Transfer,21,Tablet,Los Angeles,3,62,1,Credit Card,0
T11317,3755,4853.49,POS Payment,20,Desktop,Los Angeles,1,6,13,,0
T11318,1886,,ATM Withdrawal,9,Unknown Device,Houston,3,49,12,Credit Card,0
T11319,4533,3289.01,Bank Transfer,5,Desktop,Seattle,4,39,10,UPI,0
T11320,4936,81.63,POS Payment,23,Mobile,Chicago,4,24,3,UPI,0
T11321,2115,1510.77,POS Payment,17,Desktop,Boston,1,86,14,UPI,1
T11322,2075,4444.01,Online Purchase,22,Mobile,Chicago,4,108,7,,0
T11323,4876,3796,Online Purchase,13,Desktop,Chicago,2,75,10,UPI,0
T11324,1519,2686.09,ATM Withdrawal,11,Desktop,Miami,2,71,3,Debit Card,0
T11325,1811,4501.3,Bank Transfer,16,Desktop,Chicago,4,38,3,UPI,0
T11326,4169,2433.67,POS Payment,2,Desktop,San Francisco,4,10,9,Credit Card,0
T11327,3283,2834.7,Bank Transfer,8,Desktop,Los Angeles,4,18,11,Debit Card,0
T11328,2924,1913.85,Bill Payment,15,Desktop,Miami,0,24,3,UPI,0
T11329,4445,3102.1,ATM Withdrawal,3,Tablet,New York,0,38,3,,0
T11330,2604,1598.41,ATM Withdrawal,0,Tablet,Chicago,1,84,13,UPI,0
T11331,1926,1930.53,Online Purchase,7,Tablet,New York,3,48,13,Credit Card,0
T11332,1556,4831.8,POS Payment,10,Tablet,Miami,1,105,7,Credit Card,0
T11333,3696,560.99,Bank Transfer,16,Tablet,Los Angeles,2,26,7,Debit Card,1
T11334,3281,,POS Payment,7,Mobile,Boston,2,93,11,Debit Card,0
T11335,2055,221.36,ATM Withdrawal,2,Tablet,Los Angeles,1,79,7,UPI,0
T11336,4360,1603.62,POS Payment,12,Desktop,San Francisco,3,81,1,Credit Card,0
T11337,4709,1994.16,ATM Withdrawal,8,Mobile,San Francisco,3,92,3,UPI,0
T11338,1578,477.11,Bill Payment,3,Mobile,Los Angeles,3,38,12,Credit Card,0
T11339,1541,2747.91,POS Payment,23,Tablet,Chicago,3,30,5,Net Banking,0
T11340,3161,2918.59,ATM Withdrawal,16,Mobile,New York,1,104,2,Debit Card,0
T11341,3251,3756.38,POS Payment,11,Mobile,Boston,0,67,13,Debit Card,0
T11342,2052,4879.96,POS Payment,6,Tablet,Boston,3,87,6,Credit Card,0
T11343,3690,3098.66,Bank Transfer,15,Tablet,Houston,1,79,1,UPI,0
T11344,1473,562.7,POS Payment,5,Tablet,Houston,4,108,10,Debit Card,0
T11345,3744,447.18,POS Payment,9,Tablet,Houston,4,67,3,Credit Card,0
T11346,3300,3888.85,POS Payment,5,Mobile,Seattle,4,74,13,UPI,0
T11347,4869,3253.42,ATM Withdrawal,20,Tablet,Houston,2,112,7,Net Banking,0
T11348,1904,813.76,ATM Withdrawal,11,Desktop,,2,46,10,Credit Card,0
T11349,2945,1270.53,POS Payment,5,Mobile,Chicago,1,52,13,UPI,0
T11350,1385,3752.45,Bill Payment,2,Desktop,Los Angeles,0,75,7,Net Banking,0
T11351,1061,2832.95,POS Payment,16,Unknown Device,Boston,4,58,10,Net Banking,0
T11352,1514,2927.08,POS Payment,8,Desktop,New York,4,62,2,UPI,0
T11353,1429,1053.99,ATM Withdrawal,2,Mobile,San Francisco,3,84,9,UPI,0
T11354,1579,3147.14,Online Purchase,9,Mobile,San Francisco,4,31,11,Net Banking,0
T11355,2560,3854.29,Online Purchase,11,Desktop,Seattle,0,18,6,Credit Card,0
T11356,4762,4426.83,POS Payment,15,Unknown Device,Los Angeles,2,93,11,Debit Card,0
T11357,2164,3684.9,Bill Payment,18,Tablet,San Francisco,1,55,11,Credit Card,0
T11358,3790,2884,Bank Transfer,18,Desktop,San Francisco,1,83,9,Credit Card,0
T11359,2323,3367.93,ATM Withdrawal,14,Mobile,Boston,2,87,8,Credit Card,1
T11360,3722,2428.13,Bank Transfer,9,Mobile,Seattle,0,43,9,Debit Card,0
T11361,3358,1138.36,Bank Transfer,5,Desktop,Miami,2,116,14,Debit Card,0
T11362,1470,4411.62,Bill Payment,15,Unknown Device,Chicago,0,59,1,UPI,0
T11363,2416,2665.45,Bill Payment,22,,Houston,1,15,6,UPI,0
T11364,2665,2973.62,Online Purchase,4,Mobile,Houston,0,91,13,Credit Card,0
T11365,2468,4950.59,ATM Withdrawal,8,Tablet,Seattle,4,118,14,Debit Card,0
T11366,4829,4925.15,Online Purchase,8,Tablet,Miami,4,40,5,Debit Card,0
T11367,1808,2933.62,Bill Payment,0,Tablet,Miami,3,95,2,Debit Card,0
T11368,1171,174.62,Bill Payment,16,Mobile,Houston,1,2,9,Credit Card,1
T11369,3623,1983.76,ATM Withdrawal,0,Unknown Device,Houston,4,35,2,Debit Card,0
T11370,1030,4686.78,ATM Withdrawal,2,Desktop,New York,1,4,10,Credit Card,0
T11371,1046,1445.09,POS Payment,17,Desktop,Houston,4,62,3,UPI,0
T11372,1129,4996.35,POS Payment,8,Desktop,Houston,1,47,14,Credit Card,0
T11373,3399,426.17,Bank Transfer,15,Mobile,San Francisco,4,82,4,Debit Card,0
T11374,1977,,ATM Withdrawal,13,Desktop,Miami,1,24,4,Credit Card,0
T11375,4916,2579.67,ATM Withdrawal,8,Unknown Device,San Francisco,0,26,12,UPI,0
T11376,2645,1280.49,Online Purchase,17,Tablet,Boston,0,105,4,UPI,0
T11377,2604,,Online Purchase,20,Tablet,San Francisco,3,49,5,Credit Card,0
T11378,1057,3097.76,POS Payment,4,Desktop,New York,3,61,11,UPI,1
T11379,2129,1154.99,Bank Transfer,12,Tablet,Houston,4,16,13,UPI,0
T11380,3859,,Bill Payment,5,Tablet,Miami,0,94,10,Net Banking,0
T11381,2353,3607.54,POS Payment,1,Tablet,Boston,1,25,10,Credit Card,0
T11382,1767,1492,Online Purchase,6,Tablet,New York,0,49,1,UPI,0
T11383,4895,4398.63,Bill Payment,13,Mobile,Houston,0,85,10,UPI,0
T11384,1682,832.54,Bank Transfer,0,Tablet,Seattle,3,39,14,Invalid Method,0
T11385,4454,1326.2,Online Purchase,19,Mobile,Seattle,0,59,5,UPI,0
T11386,3008,728.77,POS Payment,7,Mobile,Chicago,1,85,8,Net Banking,0
T11387,4233,525.37,POS Payment,19,Mobile,Miami,0,2,10,Invalid Method,0
T11388,4044,1505.08,Bank Transfer,11,,Boston,0,58,14,Net Banking,0
T11389,3333,4995.9,POS Payment,15,Desktop,Boston,4,65,9,Net Banking,0
T11390,4142,476.18,Bank Transfer,16,Mobile,New York,0,112,1,Debit Card,0
T11391,2790,1068.95,ATM Withdrawal,18,Tablet,Boston,2,42,14,Debit Card,0
T11392,2477,1361.73,Online Purchase,23,,New York,2,79,4,UPI,0
T11393,1885,3097.55,ATM Withdrawal,22,Desktop,Chicago,2,117,12,UPI,0
T11394,4638,3728,ATM Withdrawal,5,Mobile,New York,4,46,2,UPI,0
T11395,4906,3760.91,POS Payment,22,Mobile,Boston,4,70,2,Credit Card,0
T11396,1396,48.14,Bill Payment,11,Tablet,Houston,2,105,7,Net Banking,0
T11397,2538,3260.99,POS Payment,12,Desktop,,2,53,13,Debit Card,0
T11398,3073,3155.53,Online Purchase,13,Mobile,Seattle,0,21,14,UPI,0
T11399,1312,2590.69,POS Payment,8,Tablet,Miami,0,115,9,UPI,0
T11400,3173,1899.15,Online Purchase,2,Mobile,Seattle,4,68,1,Debit Card,0
T11401,4479,3988.23,Bill Payment,7,Mobile,Seattle,0,49,2,UPI,0
T11402,2588,1722.68,Bill Payment,0,Mobile,New York,2,72,3,Credit Card,0
T11403,2221,1153.91,Bill Payment,,Mobile,Chicago,4,42,2,Debit Card,0
T11404,1810,1553.93,Online Purchase,12,Tablet,New York,1,76,8,Net Banking,0
T11405,3235,2201.04,Bill Payment,7,,,2,89,3,Debit Card,0
T11406,3745,1074.22,ATM Withdrawal,4,Desktop,Seattle,2,55,5,Net Banking,0
T11407,4888,3039.82,POS Payment,12,Mobile,Seattle,3,115,6,UPI,0
T11408,3857,4421.62,POS Payment,11,Tablet,Los Angeles,1,17,8,Debit Card,0
T11409,3763,2979.32,Online Purchase,15,Desktop,Seattle,1,39,9,UPI,0
T11410,3032,,Bank Transfer,23,Tablet,New York,3,3,5,Net Banking,0
T11411,2507,3985.36,Bank Transfer,22,Desktop,Boston,2,7,12,Credit Card,0
T11412,1449,3741.45,POS Payment,3,Mobile,Boston,1,64,11,Net Banking,1
T11413,3570,1838.46,Bank Transfer,7,Tablet,Los Angeles,4,112,10,Net Banking,0
T11414,2894,3022.75,Bank Transfer,18,Tablet,Boston,3,40,9,UPI,0
T11415,2377,3650.57,Bank Transfer,0,Mobile,San Francisco,0,23,3,Credit Card,0
T11416,4033,,Online Purchase,4,Desktop,Los Angeles,0,61,13,Net Banking,0
T11417,3705,1834.54,ATM Withdrawal,11,Tablet,Chicago,2,3,5,Debit Card,0
T11418,1596,533.35,Bill Payment,14,Mobile,San Francisco,4,98,2,Debit Card,0
T11419,3147,4938.46,Online Purchase,5,,,4,3,4,Credit Card,0
T11420,1615,433.96,ATM Withdrawal,6,Mobile,Miami,2,8,7,Debit Card,0
T11421,1947,847.19,Bill Payment,16,Mobile,Boston,2,44,8,Credit Card,0
T11422,2581,2401.76,Bill Payment,19,Tablet,New York,4,36,9,Credit Card,0
T11423,1555,4327.03,Online Purchase,21,Tablet,,1,6,7,UPI,0
T11424,1277,1782.63,POS Payment,22,Tablet,New York,2,42,14,UPI,0
T11425,4764,3844.14,Online Purchase,22,Mobile,Chicago,1,63,4,Credit Card,0
T11426,4770,3381.79,Bill Payment,1,Mobile,Houston,2,111,7,Debit Card,0
T11427,3013,3195.13,Bank Transfer,2,Mobile,Los Angeles,2,79,3,Debit Card,0
T11428,4697,4225.86,Bank Transfer,12,Tablet,Seattle,0,24,11,Debit Card,0
T11429,1490,75.78,POS Payment,4,Tablet,Los Angeles,2,78,6,Net Banking,0
T11430,1254,4646.12,Online Purchase,2,Tablet,Seattle,3,86,10,Debit Card,0
T11431,3428,,Bill Payment,5,Mobile,New York,4,59,9,UPI,0
T11432,1891,4689.65,Bank Transfer,19,Tablet,Los Angeles,4,118,6,Credit Card,0
T11433,1541,3968.97,ATM Withdrawal,21,Desktop,Miami,3,78,4,Debit Card,0
T11434,2287,4393.56,Bank Transfer,19,Tablet,Houston,1,20,3,Invalid Method,0
T11435,2633,,POS Payment,6,Tablet,New York,0,63,12,Net Banking,0
T11436,1824,1599.55,Online Purchase,9,Tablet,Seattle,0,21,5,Debit Card,0
T11437,3926,1579.53,Online Purchase,18,Mobile,New York,4,86,5,Net Banking,0
T11438,2352,550.29,Bank Transfer,19,Tablet,Chicago,2,44,1,Credit Card,0
T11439,4186,3649.25,ATM Withdrawal,9,Mobile,Los Angeles,3,96,6,UPI,0
T11440,4347,685.17,Online Purchase,14,Tablet,Los Angeles,1,90,10,Credit Card,0
T11441,4559,267.28,Online Purchase,20,Desktop,Miami,3,77,13,Credit Card,0
T11442,1280,3878.36,Bill Payment,8,,Chicago,3,43,3,Net Banking,0
T11443,2298,4523.79,POS Payment,1,Tablet,Houston,4,100,7,Invalid Method,0
T11444,1772,3821.8,Bill Payment,23,Desktop,Chicago,1,4,2,UPI,0
T11445,3890,4127.63,POS Payment,19,Mobile,San Francisco,3,3,13,UPI,0
T11446,3766,2980.13,Online Purchase,23,Desktop,New York,2,113,4,Debit Card,0
T11447,4967,4439.29,ATM Withdrawal,4,Desktop,Houston,1,17,11,Debit Card,0
T11448,1327,2486.03,ATM Withdrawal,21,,Seattle,0,13,9,Credit Card,0
T11449,3258,4941.67,Online Purchase,17,Mobile,Houston,2,52,11,UPI,0
T11450,3774,521.56,POS Payment,17,,New York,3,33,10,Credit Card,0
T11451,1922,4046.86,Bill Payment,7,Desktop,Boston,2,74,13,UPI,0
T11452,1551,3208.74,Bill Payment,19,Desktop,Houston,1,6,1,Credit Card,0
T11453,3073,2905.33,Bill Payment,15,Mobile,Houston,4,91,9,Debit Card,0
T11454,3074,3630.42,POS Payment,9,Mobile,Houston,3,13,2,Net Banking,0
T11455,1701,4202.26,Online Purchase,23,Desktop,Houston,2,21,3,,0
T11456,4154,4315.11,ATM Withdrawal,8,Mobile,New York,1,81,9,Debit Card,0
T11457,2919,881.03,Bill Payment,19,Mobile,Miami,1,63,1,UPI,0
T11458,3729,,POS Payment,20,Tablet,Boston,2,103,11,,0
T11459,3460,85.75,POS Payment,16,Tablet,Houston,4,76,5,Invalid Method,0
T11460,1166,663.55,Bill Payment,13,Unknown Device,New York,1,15,14,UPI,0
T11461,4771,1323.09,Online Purchase,13,Desktop,Boston,1,6,7,UPI,0
T11462,1168,3606.57,ATM Withdrawal,7,Mobile,Seattle,0,59,13,UPI,0
T11463,4872,2381.46,ATM Withdrawal,9,Tablet,Houston,3,112,10,Net Banking,0
T11464,1228,3790.73,POS Payment,14,Tablet,Seattle,2,116,1,Debit Card,0
T11465,3002,2435.25,Online Purchase,21,Desktop,Chicago,3,43,9,Net Banking,0
T11466,4680,2780.21,Bank Transfer,15,Tablet,New York,3,30,1,UPI,0
T11467,1366,559.78,ATM Withdrawal,21,Tablet,Chicago,2,115,11,Net Banking,0
T11468,1527,3883.91,Bank Transfer,17,Mobile,New York,3,52,8,Debit Card,0
T11469,1790,3791.84,POS Payment,3,Desktop,Chicago,2,8,13,Credit Card,0
T11470,4718,1541.27,ATM Withdrawal,21,Desktop,Boston,2,33,10,Debit Card,0
T11471,4609,1646.25,Online Purchase,14,Desktop,San Francisco,2,91,12,Credit Card,0
T11472,4935,1102.31,Bank Transfer,18,Mobile,Seattle,1,115,8,UPI,0
T11473,1523,4070.13,Bill Payment,16,Mobile,New York,1,109,9,,1
T11474,2095,3736.3,Bank Transfer,4,Tablet,Seattle,4,14,12,Debit Card,0
T11475,2668,3047.69,POS Payment,3,Unknown Device,New York,4,113,14,Net Banking,0
T11476,3153,1197.92,POS Payment,5,,New York,2,94,2,Invalid Method,0
T11477,3779,863.41,POS Payment,5,Desktop,Los Angeles,4,6,1,Net Banking,0
T11478,2908,256.09,Online Purchase,20,Unknown Device,Chicago,3,29,2,UPI,0
T11479,4012,232.83,Online Purchase,8,Desktop,Seattle,0,2,1,Debit Card,0
T11480,4760,939.75,POS Payment,1,Mobile,Los Angeles,2,88,12,UPI,0
T11481,2305,,ATM Withdrawal,7,Tablet,New York,3,57,14,,0
T11482,1132,2782.76,Bill Payment,19,Tablet,Boston,0,12,13,Debit Card,0
T11483,3581,1793.66,Online Purchase,16,Tablet,San Francisco,4,93,5,UPI,0
T11484,4022,2227.5,ATM Withdrawal,2,,Houston,2,2,3,Net Banking,0
T11485,3316,2972.37,Bank Transfer,1,Mobile,New York,3,15,13,,0
T11486,4483,3297.21,Bank Transfer,2,Mobile,Houston,2,18,5,Net Banking,0
T11487,3720,3242.77,ATM Withdrawal,11,Tablet,Miami,3,85,7,Debit Card,0
T11488,2642,1307.98,Bill Payment,0,Unknown Device,Seattle,1,8,1,Credit Card,0
T11489,3838,4049.09,Bank Transfer,18,Mobile,Seattle,0,54,7,Debit Card,0
T11490,2888,4588.96,ATM Withdrawal,22,Desktop,Houston,3,31,13,Credit Card,0
T11491,2770,1583.11,ATM Withdrawal,20,Mobile,Boston,4,54,12,Credit Card,0
T11492,1017,90.24,POS Payment,22,Tablet,Seattle,4,115,2,Credit Card,0
T11493,2777,4496.28,ATM Withdrawal,4,Mobile,Houston,0,69,13,Debit Card,0
T11494,1116,4618.13,Bill Payment,18,Tablet,Boston,4,11,3,Credit Card,0
T11495,1797,259.48,POS Payment,6,Desktop,Chicago,2,15,5,UPI,0
T11496,4865,29.76,Bill Payment,2,Desktop,Miami,2,56,9,Debit Card,0
T11497,4215,4082.94,Bill Payment,18,Mobile,Boston,2,58,2,UPI,0
T11498,4788,1510.81,POS Payment,23,Desktop,,2,3,9,,0
T11499,3598,4573.34,POS Payment,23,Tablet,Miami,2,76,11,Debit Card,0
T11500,3976,1087.63,Bank Transfer,21,Desktop,New York,4,37,1,Net Banking,0
T11501,4737,4306.47,Bank Transfer,7,Desktop,Los Angeles,3,83,6,Credit Card,0
T11502,2711,347.88,POS Payment,16,Desktop,Houston,3,82,14,,0
T11503,1752,1306.88,Bill Payment,13,Tablet,Chicago,2,34,12,Net Banking,0
T11504,3469,4865.78,Online Purchase,18,Tablet,Boston,1,60,1,Debit Card,0
T11505,4969,49997.8,ATM Withdrawal,17,Tablet,Houston,3,82,8,UPI,0
T11506,2392,669.4,POS Payment,21,Mobile,Chicago,3,44,6,Net Banking,0
T11507,3693,4285.99,ATM Withdrawal,6,Desktop,Houston,2,86,7,UPI,0
T11508,3605,593.41,Bank Transfer,4,Desktop,San Francisco,4,66,2,Invalid Method,0
T11509,3097,491.79,ATM Withdrawal,,Tablet,Chicago,0,111,13,,0
T11510,1677,1620.51,Bank Transfer,16,Desktop,Houston,2,119,9,Credit Card,0
T11511,1105,,POS Payment,16,Desktop,Los Angeles,0,64,4,Debit Card,0
T11512,4287,3555.18,Bank Transfer,2,Mobile,New York,2,50,12,Debit Card,0
T11513,1657,4406.79,Bill Payment,12,Desktop,Los Angeles,2,68,8,Debit Card,0
T11514,2946,2706.85,Bill Payment,2,Tablet,Houston,0,112,9,Debit Card,0
T11515,2448,1970.12,Bill Payment,1,Mobile,Chicago,3,85,3,,0
T11516,2095,,ATM Withdrawal,2,Desktop,Houston,4,96,5,UPI,0
T11517,1987,4235.28,ATM Withdrawal,20,Tablet,San Francisco,1,6,12,Net Banking,0
T11518,3889,3620.46,Online Purchase,4,Tablet,Boston,1,24,12,UPI,0
T11519,2808,4527.62,ATM Withdrawal,10,Mobile,Los Angeles,1,50,14,Debit Card,0
T11520,2782,4820.36,Online Purchase,0,Desktop,,1,1,9,Debit Card,0
T11521,1445,1503.75,POS Payment,18,Desktop,Boston,3,97,4,UPI,0
T11522,2948,2650.72,POS Payment,20,Desktop,Los Angeles,1,80,3,UPI,0
T11523,4257,3160.94,POS Payment,,Mobile,Houston,3,74,14,Net Banking,0
T11524,3117,823.43,POS Payment,17,,Miami,1,72,7,UPI,0
T11525,2997,271.47,ATM Withdrawal,9,Mobile,New York,2,18,2,Net Banking,0
T11526,3197,4339.48,Bill Payment,10,Mobile,Houston,0,55,14,Credit Card,0
T11527,4317,2679.94,Bill Payment,4,Tablet,San Francisco,0,93,14,Net Banking,0
T11528,1773,2856.02,Bank Transfer,18,Mobile,Miami,1,1,12,Credit Card,0
T11529,2561,2776.8,POS Payment,20,Mobile,Chicago,3,59,11,UPI,0
T11530,2675,3776.03,Bill Payment,13,Tablet,Chicago,4,13,10,Credit Card,0
T11531,2122,731.78,Online Purchase,0,Tablet,Los Angeles,1,39,2,UPI,0
T11532,4981,3072.17,POS Payment,11,Mobile,Los Angeles,2,101,14,Debit Card,0
T11533,2301,2350.05,Online Purchase,,Mobile,New York,1,107,14,UPI,0
T11534,2586,4485.31,ATM Withdrawal,22,Desktop,Chicago,3,77,2,Debit Card,0
T11535,2686,2600.51,POS Payment,4,Mobile,Los Angeles,3,8,7,UPI,0
T11536,1943,4714.96,POS Payment,10,Desktop,Houston,3,50,8,Credit Card,0
T11537,1454,,Bill Payment,6,Tablet,San Francisco,2,29,13,UPI,0
T11538,2127,4834.64,ATM Withdrawal,10,Mobile,Los Angeles,2,18,2,Credit Card,0
T11539,1945,,Bank Transfer,15,Mobile,Miami,1,82,11,Invalid Method,0
T11540,1600,2923.4,Online Purchase,7,Tablet,New York,1,88,8,Net Banking,0
T11541,3700,1771.78,POS Payment,22,Desktop,New York,3,1,14,Debit Card,0
T11542,1724,1882.74,Online Purchase,11,Desktop,Los Angeles,0,59,4,Debit Card,0
T11543,3280,3864.9,POS Payment,8,Desktop,Los Angeles,0,9,1,Credit Card,0
T11544,2417,2905.25,POS Payment,13,Mobile,New York,1,103,1,Credit Card,0
T11545,2524,2010.93,Bank Transfer,16,,Miami,1,23,6,UPI,1
T11546,4766,3182.09,Bill Payment,17,Tablet,,4,64,10,Net Banking,0
T11547,1250,3667.5,Online Purchase,5,Tablet,Los Angeles,1,116,13,Debit Card,0
T11548,2544,119.39,Online Purchase,7,Desktop,San Francisco,0,39,2,Debit Card,0
T11549,1078,453.86,ATM Withdrawal,11,Tablet,Miami,2,29,13,Debit Card,0
T11550,4123,476.95,ATM Withdrawal,3,Desktop,New York,3,36,9,,0
T11551,1897,1163.51,Bill Payment,17,Desktop,Miami,3,99,13,Credit Card,0
T11552,3968,2137.82,Bill Payment,,,San Francisco,3,43,3,Debit Card,0
T11553,1780,,ATM Withdrawal,23,Desktop,New York,1,119,11,Debit Card,0
T11554,1225,1758.74,ATM Withdrawal,1,Tablet,San Francisco,1,19,12,Net Banking,0
T11555,2074,92.3,ATM Withdrawal,16,Tablet,Seattle,4,97,8,Debit Card,0
T11556,2209,2419.39,Bill Payment,6,Tablet,San Francisco,1,14,14,Net Banking,0
T11557,2057,4983.16,ATM Withdrawal,8,,Miami,4,112,13,UPI,0
T11558,1802,1748.36,Bank Transfer,23,Mobile,Houston,3,10,14,UPI,0
T11559,1741,4806.47,Bill Payment,23,Desktop,Boston,2,103,5,UPI,0
T11560,3178,,ATM Withdrawal,14,Tablet,Seattle,3,41,1,Net Banking,0
T11561,4070,869.63,Bill Payment,6,Desktop,Los Angeles,0,115,6,Net Banking,0
T11562,3679,3621.99,Bank Transfer,23,Tablet,New York,4,83,10,UPI,0
T11563,4514,2508.56,Online Purchase,23,Mobile,Boston,0,66,13,UPI,0
T11564,3885,3826.78,ATM Withdrawal,19,Desktop,New York,4,59,11,Debit Card,0
T11565,3806,4318.47,Bank Transfer,18,Desktop,San Francisco,4,116,8,Net Banking,0
T11566,4503,1259.17,POS Payment,3,Mobile,Houston,2,59,9,Net Banking,0
T11567,1703,3415.73,Bill Payment,14,Tablet,Boston,1,26,4,Credit Card,0
T11568,3544,3039.97,Online Purchase,12,Tablet,Los Angeles,2,84,4,Credit Card,0
T11569,2426,4308.37,POS Payment,7,Desktop,Miami,0,56,14,Debit Card,0
T11570,3370,2153.37,ATM Withdrawal,,Unknown Device,New York,4,110,12,Credit Card,0
T11571,4281,264.09,POS Payment,22,Desktop,Miami,0,62,13,Credit Card,0
T11572,1614,2873.06,ATM Withdrawal,,Mobile,Houston,3,36,6,Credit Card,0
T11573,1328,49997.8,Bank Transfer,17,Tablet,New York,2,55,3,Net Banking,0
T11574,2395,78.08,Bank Transfer,8,Unknown Device,New York,0,20,3,UPI,0
T11575,2483,1205.09,Online Purchase,9,Mobile,San Francisco,0,56,13,UPI,0
T11576,1132,1583.76,POS Payment,21,Mobile,New York,1,61,13,UPI,0
T11577,1834,3830.37,Bill Payment,1,Desktop,Miami,1,76,1,UPI,0
T11578,3698,1619.77,Bank Transfer,0,Mobile,Seattle,1,3,1,Invalid Method,0
T11579,1120,1199.22,Bank Transfer,21,Tablet,San Francisco,4,86,7,Credit Card,0
T11580,3653,3244.55,ATM Withdrawal,10,Mobile,San Francisco,2,45,8,UPI,0
T11581,2475,236.79,Online Purchase,18,Desktop,Miami,3,33,12,,0
T11582,1964,857.13,Online Purchase,2,Desktop,Boston,3,99,4,Credit Card,0
T11583,1128,2043.11,ATM Withdrawal,,Mobile,Boston,3,98,4,Debit Card,0
T11584,4162,1781.22,Bill Payment,8,Tablet,New York,1,2,9,Credit Card,0
T11585,4675,1739.09,Bank Transfer,10,Desktop,Houston,0,85,10,Debit Card,0
T11586,2598,547.23,Online Purchase,15,Desktop,Boston,0,66,2,Debit Card,0
T11587,3076,1807.4,ATM Withdrawal,22,Desktop,New York,4,97,2,Net Banking,0
T11588,3769,3990.97,POS Payment,2,Desktop,Chicago,1,97,13,UPI,0
T11589,2547,2072.15,Online Purchase,21,Mobile,New York,4,29,13,Net Banking,0
T11590,1332,2932.93,Bank Transfer,10,Mobile,San Francisco,1,33,5,UPI,0
T11591,4368,822.08,Bank Transfer,,Desktop,Los Angeles,4,10,8,Credit Card,0
T11592,2153,353.21,Bank Transfer,2,Tablet,San Francisco,0,108,10,Net Banking,0
